Comm_name,t_switch,M0,n_present,n_producers,output,P_final,glv1_failed,glv2_failed
comm_2151,9.791219248445769,3.0504614665246166,10,3,9.331212349033404,9.331212349033402,FALSE,FALSE
comm_2152,10.290940228977812,3.0504614665246166,11,4,2.3443356132942306,2.3443356132942306,FALSE,FALSE
comm_2153,9.559557270255342,3.0504614665246166,9,4,3.272343311273058,3.2723433112730573,FALSE,FALSE
comm_2154,8.728138901173057,3.0504614665246166,12,5,4.287442649191822,4.287442649191822,FALSE,FALSE
comm_2155,8.860337993339389,3.0504614665246166,11,5,4.248413998105508,4.248413998105507,FALSE,FALSE
comm_2156,9.452909291,3.0504614665246166,9,3,3.2359365462901626,3.235936546290163,FALSE,FALSE
comm_2157,10.003985503380688,3.0504614665246166,8,4,7.0990541530101225,7.0990541530101225,FALSE,FALSE
comm_2158,9.958828554,3.0504614665246166,11,5,5.736761897052544,5.736761897052542,FALSE,FALSE
comm_2159,12.424465456855822,3.0504614665246166,9,3,1.1450888312731995,1.1450888312731995,FALSE,FALSE
comm_2160,11.414738099614349,3.0504614665246166,11,3,1.8695621847107904,1.8695621847107904,FALSE,FALSE
comm_2161,9.910299473869916,3.0504614665246166,11,4,3.149594492962666,3.1495944929626662,FALSE,FALSE
comm_2162,9.961148579978849,3.0504614665246166,8,5,6.080890540211987,6.080890540211987,FALSE,FALSE
comm_2163,8.84891239,3.0504614665246166,11,7,8.085284263,8.085284263,FALSE,FALSE
comm_2164,10.96889807185341,3.0504614665246166,12,4,4.784002567642746,4.784002567642746,FALSE,FALSE
comm_2165,8.789875897902396,3.0504614665246166,8,3,1.8431400675510177,1.8431400675510177,FALSE,FALSE
comm_2166,9.217259055771914,3.0504614665246166,11,5,7.308607466,7.308607466,FALSE,FALSE
comm_2167,9.986766044551445,3.0504614665246166,9,3,2.188792572,2.1887925720018995,FALSE,FALSE
comm_2168,9.013253093988116,3.0504614665246166,10,3,8.557391511706903,8.557391511706902,FALSE,FALSE
comm_2169,11.314506893724786,3.0504614665246166,8,4,6.215191236163452,6.215191236163451,FALSE,FALSE
comm_2170,10.920735212850715,3.0504614665246166,8,3,3.1567695502159774,3.1567695502159774,FALSE,FALSE
comm_2171,9.872574439073944,3.0504614665246166,9,5,7.4472477014300305,7.447247701,FALSE,FALSE
comm_2172,9.535542033,3.0504614665246166,12,5,4.187268614740031,4.187268614740031,FALSE,FALSE
comm_2173,9.595999801487826,3.0504614665246166,8,3,3.564278876514986,3.5642788765149858,FALSE,FALSE
comm_2174,9.80831506,3.0504614665246166,11,6,6.163416581693025,6.163416581693025,FALSE,FALSE
comm_2175,9.697887188,3.0504614665246166,12,5,2.997845725,2.997845725,FALSE,FALSE
comm_2176,11.288034680922523,3.0504614665246166,9,4,3.4452759194632656,3.4452759194632647,FALSE,FALSE
comm_2177,9.199633139,3.0504614665246166,12,7,12.124720033286906,12.124720033286907,FALSE,FALSE
comm_2178,9.521381922965524,3.0504614665246166,11,7,7.816285146209983,7.816285146209983,FALSE,FALSE
comm_2179,9.941563279,3.0504614665246166,9,1,0.7812388001903533,0.7812388001903531,FALSE,FALSE
comm_2180,9.881911614,3.0504614665246166,12,5,3.748759060770384,3.748759060770385,FALSE,FALSE
comm_2181,8.554579929595807,3.0504614665246166,12,3,6.145713754213785,6.1457137542137845,FALSE,FALSE
comm_2182,10.518730788244737,3.0504614665246166,11,6,4.423783446617625,4.423783446617624,FALSE,FALSE
comm_2183,9.533200017,3.0504614665246166,10,5,4.745861301,4.745861301,FALSE,FALSE
comm_2184,9.480213220322993,3.0504614665246166,8,4,6.164120515,6.164120515,FALSE,FALSE
comm_2185,10.323821699614149,3.0504614665246166,8,4,5.105048526141242,5.105048526141241,FALSE,FALSE
comm_2186,10.952539641333894,3.0504614665246166,8,2,4.7286204211939085,4.728620421193909,FALSE,FALSE
comm_2187,11.663660116682104,3.0504614665246166,8,3,0.9619704744887924,0.9619704744887924,FALSE,FALSE
comm_2188,12.731054396480904,3.0504614665246166,9,3,3.412758324955078,3.412758324955078,FALSE,FALSE
comm_2189,9.222537440827356,3.0504614665246166,12,5,4.809571305,4.809571305,FALSE,FALSE
comm_2190,9.653936374745212,3.0504614665246166,8,4,2.936692172948027,2.936692172948028,FALSE,FALSE
comm_2191,8.349536065963962,3.0504614665246166,8,3,8.600569272785952,8.600569272785952,FALSE,FALSE
comm_2192,10.772367990188602,3.0504614665246166,12,4,4.239452598679244,4.239452598679245,FALSE,FALSE
comm_2193,9.129172139,3.0504614665246166,11,3,2.873608678381096,2.8736086783810952,FALSE,FALSE
comm_2194,10.521316240389416,3.0504614665246166,10,3,4.915045690121465,4.915045690121465,FALSE,FALSE
comm_2195,10.212982780524095,3.0504614665246166,11,5,6.1833284714209515,6.1833284714209515,FALSE,FALSE
comm_2196,9.539459919949726,3.0504614665246166,9,3,1.3120835051355515,1.3120835051355513,FALSE,FALSE
comm_2197,11.465537898051847,3.0504614665246166,8,2,2.5379874202747623,2.5379874202747623,FALSE,FALSE
comm_2198,11.431808560610508,3.0504614665246166,10,2,1.0209877894286263,1.0209877894286263,FALSE,FALSE
comm_2199,8.673863856,3.0504614665246166,12,5,5.386104898775616,5.386104898775616,FALSE,FALSE
comm_2200,9.897458968299915,3.0504614665246166,9,3,3.5138185337994123,3.513818533799411,FALSE,FALSE
comm_2201,12.84176855945558,3.0504614665246166,9,4,5.528075665170878,5.528075665170878,FALSE,FALSE
comm_2202,9.597742380777683,3.0504614665246166,11,4,6.922631789332924,6.9226317893329234,FALSE,FALSE
comm_2203,10.222118115660388,3.0504614665246166,8,3,0.8581099408872535,0.8581099408872533,FALSE,FALSE
comm_2204,9.741897507021134,3.0504614665246166,11,4,6.965010382412182,6.965010382412181,FALSE,FALSE
comm_2205,10.388536597041057,3.0504614665246166,9,3,3.4805971313759168,3.4805971313759168,FALSE,FALSE
comm_2206,9.490503952431826,3.0504614665246166,11,5,2.6713298121189877,2.6713298121189877,FALSE,FALSE
comm_2207,9.587992141921085,3.0504614665246166,11,3,10.429858449194557,10.429858449194557,FALSE,FALSE
comm_2208,9.299212445141809,3.0504614665246166,12,6,6.847778487,6.847778487489931,FALSE,FALSE
comm_2209,11.16563528884174,3.0504614665246166,9,4,2.3740334976089867,2.3740334976089863,FALSE,FALSE
comm_2210,11.847178259141758,3.0504614665246166,11,3,2.337304303424657,2.337304303424657,FALSE,FALSE
comm_2211,8.160605290562883,3.0504614665246166,9,5,6.2992252806131885,6.2992252806131885,FALSE,FALSE
comm_2212,9.762570531271829,3.0504614665246166,12,5,14.856136798897056,14.856136798897056,FALSE,FALSE
comm_2213,9.202386696867537,3.0504614665246166,12,7,9.818161387,9.818161387,FALSE,FALSE
comm_2214,7.702101004730661,3.0504614665246166,10,2,7.109549788,7.109549788,FALSE,FALSE
comm_2215,10.20145939978934,3.0504614665246166,11,2,0.1897195823053711,0.1897195823053712,FALSE,FALSE
comm_2216,9.017786133371771,3.0504614665246166,9,3,3.7300418142255367,3.730041814225537,FALSE,FALSE
comm_2217,9.668510258918934,3.0504614665246166,9,3,4.141624041447735,4.141624041447736,FALSE,FALSE
comm_2218,8.268966901262683,3.0504614665246166,11,6,7.869819333371693,7.869819333371692,FALSE,FALSE
comm_2219,9.902882850289506,3.0504614665246166,8,4,4.389667818572237,4.389667818572237,FALSE,FALSE
comm_2220,9.123254660465552,3.0504614665246166,11,6,6.242742850162806,6.242742850162807,FALSE,FALSE
comm_2221,10.249805759025032,3.0504614665246166,12,3,4.632033558763585,4.6320335587635855,FALSE,FALSE
comm_2222,9.159061931467065,3.0504614665246166,11,2,1.0900189246765095,1.0900189246765095,FALSE,FALSE
comm_2223,10.263200609682391,3.0504614665246166,9,4,6.919916816592766,6.919916816592765,FALSE,FALSE
comm_2224,9.204402559942965,3.0504614665246166,11,4,6.878651316071821,6.878651316071819,FALSE,FALSE
comm_2225,10.672951339714803,3.0504614665246166,12,6,4.620134714,4.620134714187999,FALSE,FALSE
comm_2226,9.441496041051586,3.0504614665246166,8,2,1.1507032062355345,1.1507032062355342,FALSE,FALSE
comm_2227,10.48927418972564,3.0504614665246166,10,4,3.740702199158909,3.7407021991589096,FALSE,FALSE
comm_2228,9.702374776833818,3.0504614665246166,9,4,3.995290807388366,3.9952908073883657,FALSE,FALSE
comm_2229,9.047510127674045,3.0504614665246166,8,2,4.152644342196746,4.152644342196746,FALSE,FALSE
comm_2230,9.116333839725282,3.0504614665246166,9,4,10.91394465214643,10.913944652146432,FALSE,FALSE
comm_2231,8.913325727696277,3.0504614665246166,11,5,4.155687763178581,4.155687763178581,FALSE,FALSE
comm_2232,11.708282061105338,3.0504614665246166,9,4,5.112615306800667,5.1126153068006674,FALSE,FALSE
comm_2233,10.698356591865572,3.0504614665246166,12,3,2.2530508715361908,2.253050871536191,FALSE,FALSE
comm_2234,10.132506316593624,3.0504614665246166,10,4,3.498330018190704,3.498330018190703,FALSE,FALSE
comm_2235,9.494034585764073,3.0504614665246166,11,6,5.707228451200834,5.707228451200835,FALSE,FALSE
comm_2236,10.34839884027209,3.0504614665246166,9,2,1.3172049487022095,1.3172049487022095,FALSE,FALSE
comm_2237,9.756221500247737,3.0504614665246166,12,7,3.982189964228689,3.982189964228688,FALSE,FALSE
comm_2238,9.917397846491914,3.0504614665246166,9,1,1.674139261679295,1.6741392616792945,FALSE,FALSE
comm_2239,9.673333630804947,3.0504614665246166,11,3,4.190258084090782,4.190258084090782,FALSE,FALSE
comm_2240,9.207047182,3.0504614665246166,11,4,5.308076388699838,5.308076388699838,FALSE,FALSE
comm_2241,10.77712029530175,3.0504614665246166,8,4,5.248098789394803,5.248098789394803,FALSE,FALSE
comm_2242,9.136596923,3.0504614665246166,11,4,4.953038761513341,4.953038761513342,FALSE,FALSE
comm_2243,9.044263692273194,3.0504614665246166,11,6,6.463582946256344,6.463582946256342,FALSE,FALSE
comm_2244,9.024806354,3.0504614665246166,9,4,5.944277011744772,5.944277012,FALSE,FALSE
comm_2245,9.582600163307893,3.0504614665246166,10,4,4.033507689,4.033507689,FALSE,FALSE
comm_2246,10.133904070398035,3.0504614665246166,11,4,5.945518371386064,5.945518371386063,FALSE,FALSE
comm_2247,10.356258550701224,3.0504614665246166,11,4,4.149582013280503,4.149582013280502,FALSE,FALSE
comm_2248,8.634173221594748,3.0504614665246166,10,3,13.411586290264594,13.41158629026459,FALSE,FALSE
comm_2249,9.388365053646233,3.0504614665246166,8,4,5.565112482232441,5.565112482,FALSE,FALSE
comm_2250,8.768439645,3.0504614665246166,12,3,2.9010547289227153,2.9010547289227153,FALSE,FALSE
comm_2251,9.674140563528258,3.0504614665246166,10,5,5.744003001753719,5.744003002,FALSE,FALSE
comm_2252,10.688655796770446,3.0504614665246166,11,5,5.183755831702855,5.183755831702855,FALSE,FALSE
comm_2253,9.641954996643635,3.0504614665246166,12,5,5.836853559936505,5.836853559936505,FALSE,FALSE
comm_2254,8.866383365992538,3.0504614665246166,10,4,8.376510339196786,8.376510339196786,FALSE,FALSE
comm_2255,11.455132726520956,3.0504614665246166,9,4,6.065321522291637,6.065321522291637,FALSE,FALSE
comm_2256,11.927288067741054,3.0504614665246166,8,3,5.0764557488663264,5.0764557488663264,FALSE,FALSE
comm_2257,9.949552350906387,3.0504614665246166,11,2,1.470593224,1.4705932240328692,FALSE,FALSE
comm_2258,9.103122602253372,3.0504614665246166,9,4,2.835654244145344,2.8356542441453443,FALSE,FALSE
comm_2259,11.38586303176688,3.0504614665246166,11,2,4.243306296239729,4.243306296239729,FALSE,FALSE
comm_2260,9.047359970673869,3.0504614665246166,8,4,7.713953995502436,7.713953995502437,FALSE,FALSE
comm_2261,10.412335607599852,3.0504614665246166,11,5,4.9801520485801385,4.9801520485801385,FALSE,FALSE
comm_2262,10.603505914585742,3.0504614665246166,12,7,10.378891022018689,10.378891022018683,FALSE,FALSE
comm_2263,8.837034379159897,3.0504614665246166,10,5,9.257581012560523,9.257581012560523,FALSE,FALSE
comm_2264,10.378467378628336,3.0504614665246166,10,3,4.155764411035323,4.155764411035323,FALSE,FALSE
comm_2265,10.829942244541767,3.0504614665246166,12,6,6.116516862454699,6.116516862454699,FALSE,FALSE
comm_2266,10.735183150665748,3.0504614665246166,11,6,8.597122809,8.597122809,FALSE,FALSE
comm_2267,8.689379354681362,3.0504614665246166,10,6,5.708964089169356,5.708964089169357,FALSE,FALSE
comm_2268,10.252886089657684,3.0504614665246166,8,2,2.048164333381654,2.048164333381654,FALSE,FALSE
comm_2269,8.524478164140593,3.0504614665246166,9,2,1.272337913416419,1.2723379134164192,FALSE,FALSE
comm_2270,8.977978212840073,3.0504614665246166,9,3,2.1833897937882663,2.1833897937882667,FALSE,FALSE
comm_2271,10.937788258382929,3.0504614665246166,8,3,6.505665624256968,6.505665624256969,FALSE,FALSE
comm_2272,10.346745295487622,3.0504614665246166,9,4,5.573118950465663,5.573118950465662,FALSE,FALSE
comm_2273,10.270164099753416,3.0504614665246166,8,3,2.334690851073197,2.3346908510731974,FALSE,FALSE
comm_2274,10.333070510694826,3.0504614665246166,8,4,2.397590322905756,2.397590322905756,FALSE,FALSE
comm_2275,8.855230692969634,3.0504614665246166,10,3,4.7960410013093675,4.796041001309369,FALSE,FALSE
comm_2276,8.305768934680865,3.0504614665246166,11,5,6.982293842524114,6.982293842524115,FALSE,FALSE
comm_2277,10.388251833505375,3.0504614665246166,8,4,2.8134829230068976,2.813482923006897,FALSE,FALSE
comm_2278,12.168854662621348,3.0504614665246166,10,4,4.245816050456247,4.245816050456247,FALSE,FALSE
comm_2279,10.40109503656288,3.0504614665246166,11,4,1.1748264097800822,1.1748264097800822,FALSE,FALSE
comm_2280,11.073905321970086,3.0504614665246166,12,4,4.458364977623512,4.4583649776235115,FALSE,FALSE
comm_2281,8.947043631020522,3.0504614665246166,11,5,5.047221933907553,5.047221933907553,FALSE,FALSE
comm_2282,8.785889529653728,3.0504614665246166,8,4,5.562403179488861,5.562403179,FALSE,FALSE
comm_2283,9.117386722731045,3.0504614665246166,12,4,2.433061529801143,2.4330615298011424,FALSE,FALSE
comm_2284,10.129384051990533,3.0504614665246166,10,4,4.007418900154059,4.007418900154059,FALSE,FALSE
comm_2285,9.044771138030368,3.0504614665246166,8,2,2.4620958954665424,2.4620958954665424,FALSE,FALSE
comm_2286,10.002385666967058,3.0504614665246166,11,6,4.399863390788666,4.399863390788665,FALSE,FALSE
comm_2287,9.879913295487466,3.0504614665246166,11,4,4.701268146,4.701268146,FALSE,FALSE
comm_2288,11.186398866325062,3.0504614665246166,10,4,3.612928699548245,3.612928699548245,FALSE,FALSE
comm_2289,10.55367635747789,3.0504614665246166,8,4,8.527544172056771,8.527544172056771,FALSE,FALSE
comm_2290,9.626563039977253,3.0504614665246166,8,4,5.814505383620983,5.814505383620982,FALSE,FALSE
comm_2291,9.251639877836016,3.0504614665246166,11,5,5.2348575714319345,5.234857571431934,FALSE,FALSE
comm_2292,9.455145400767504,3.0504614665246166,11,3,5.155097763943406,5.155097763943405,FALSE,FALSE
comm_2293,10.134413308007945,3.0504614665246166,8,4,5.263487438619864,5.263487438619864,FALSE,FALSE
comm_2294,9.800513109208948,3.0504614665246166,12,5,3.906573732344405,3.906573732344403,FALSE,FALSE
comm_2295,8.067629671243004,3.0504614665246166,8,4,7.282644087500126,7.282644087500128,FALSE,FALSE
comm_2296,8.474875175359843,3.0504614665246166,10,5,4.716168341854025,4.716168341854025,FALSE,FALSE
comm_2297,9.608585681,3.0504614665246166,10,5,5.633323642036626,5.633323642036627,FALSE,FALSE
comm_2298,9.898074416360192,3.0504614665246166,12,4,3.866683552470752,3.866683552470752,FALSE,FALSE
comm_2299,10.688803465641117,3.0504614665246166,11,3,3.5018739163811405,3.501873916381141,FALSE,FALSE
comm_2300,9.366188305881243,3.0504614665246166,10,7,7.604876405571355,7.604876405571355,FALSE,FALSE
comm_2301,11.769246337960212,3.0504614665246166,8,3,0.993898238,0.993898238,FALSE,FALSE
comm_2302,9.808873293535092,3.0504614665246166,11,3,6.665013524371128,6.665013524371129,FALSE,FALSE
comm_2303,9.843788023073166,3.0504614665246166,12,4,4.948558404278168,4.948558404278168,FALSE,FALSE
comm_2304,10.98662377583154,3.0504614665246166,10,3,2.185530287542676,2.1855302875426754,FALSE,FALSE
comm_2305,8.614411926,3.0504614665246166,12,3,2.173401217130561,2.1734012171305603,FALSE,FALSE
comm_2306,9.300693780834608,3.0504614665246166,9,3,3.091648748,3.091648748,FALSE,FALSE
comm_2307,9.220735158890127,3.0504614665246166,10,4,4.387389395025037,4.387389395025037,FALSE,FALSE
comm_2308,10.77354724475476,3.0504614665246166,12,4,2.8682612740615605,2.8682612740615605,FALSE,FALSE
comm_2309,9.194389034,3.0504614665246166,11,2,2.24947598,2.2494759795606103,FALSE,FALSE
comm_2310,10.684102928566764,3.0504614665246166,8,4,6.6249413020504555,6.6249413020504555,FALSE,FALSE
comm_2311,8.929556176718899,3.0504614665246166,10,4,8.882104701326355,8.882104701326355,FALSE,FALSE
comm_2312,10.505623628246775,3.0504614665246166,10,1,0.1861806180993752,0.1861806180993751,FALSE,FALSE
comm_2313,10.980281759178965,3.0504614665246166,8,1,0.71999761,0.7199976103379012,FALSE,FALSE
comm_2314,9.910768740438211,3.0504614665246166,10,3,2.2151833282396103,2.215183328,FALSE,FALSE
comm_2315,9.860235023170643,3.0504614665246166,8,3,2.719782550444513,2.7197825504445117,FALSE,FALSE
comm_2316,10.32143632813037,3.0504614665246166,10,2,1.351903453258317,1.351903453258317,FALSE,FALSE
comm_2317,11.038242520806408,3.0504614665246166,9,5,4.551522924980091,4.551522924980091,FALSE,FALSE
comm_2318,9.514798594601457,3.0504614665246166,8,3,4.356279976561821,4.356279976561822,FALSE,FALSE
comm_2319,9.783724100768136,3.0504614665246166,12,5,3.9002154885298626,3.900215488529862,FALSE,FALSE
comm_2320,10.435666143087149,3.0504614665246166,12,8,5.933941921000813,5.933941921000813,FALSE,FALSE
comm_2321,9.252687864453476,3.0504614665246166,11,1,0.019002879,0.019002879,FALSE,FALSE
comm_2322,8.764488923509822,3.0504614665246166,9,5,5.3429809718631525,5.3429809718631525,FALSE,FALSE
comm_2323,10.382840197271474,3.0504614665246166,8,3,5.471100352612053,5.471100352612052,FALSE,FALSE
comm_2324,11.092485989636714,3.0504614665246166,12,6,6.239956794760969,6.2399567947609675,FALSE,FALSE
comm_2325,10.70295952928166,3.0504614665246166,9,2,1.6572894055435663,1.657289405543566,FALSE,FALSE
comm_2326,9.054544429375872,3.0504614665246166,11,3,6.102185680140192,6.102185680140192,FALSE,FALSE
comm_2327,9.961404799,3.0504614665246166,9,3,0.627854192,0.6278541919944531,FALSE,FALSE
comm_2328,8.559273355653414,3.0504614665246166,9,4,6.303294937583512,6.303294937583512,FALSE,FALSE
comm_2329,9.055904352031824,3.0504614665246166,11,5,6.188455074956712,6.188455074956713,FALSE,FALSE
comm_2330,11.518576094418531,3.0504614665246166,11,4,5.743484998256227,5.743484998256227,FALSE,FALSE
comm_2331,11.315554286636289,3.0504614665246166,12,7,2.9674022463045344,2.967402246304535,FALSE,FALSE
comm_2332,10.606063256852362,3.0504614665246166,11,4,2.057897655561433,2.0578976555614332,FALSE,FALSE
comm_2333,10.151603568325756,3.0504614665246166,11,5,6.134805991,6.134805991190488,FALSE,FALSE
comm_2334,9.311223593,3.0504614665246166,11,4,3.621842727132632,3.621842727132632,FALSE,FALSE
comm_2335,12.212648921529006,3.0504614665246166,9,3,2.6892365919767895,2.6892365919767895,FALSE,FALSE
comm_2336,10.68138571892072,3.0504614665246166,10,4,6.101517231397205,6.101517231397206,FALSE,FALSE
comm_2337,9.586903536852931,3.0504614665246166,12,5,4.739098289457548,4.739098289457549,FALSE,FALSE
comm_2338,10.631105870630348,3.0504614665246166,9,2,3.678994218541831,3.678994218541831,FALSE,FALSE
comm_2339,9.041881593911077,3.0504614665246166,10,2,2.271291712114162,2.271291712114162,FALSE,FALSE
comm_2340,10.87042842166298,3.0504614665246166,8,5,8.840051062060368,8.840051062,FALSE,FALSE
comm_2341,10.817379539458914,3.0504614665246166,12,6,8.257488289591514,8.257488289591514,FALSE,FALSE
comm_2342,11.35455183477146,3.0504614665246166,11,4,1.824587465439708,1.824587465439708,FALSE,FALSE
comm_2343,12.068142944581895,3.0504614665246166,9,2,0.826190251,0.826190251,FALSE,FALSE
comm_2344,8.549136938190289,3.0504614665246166,12,6,5.512734382601265,5.512734382601266,FALSE,FALSE
comm_2345,9.276938887,3.0504614665246166,12,4,3.582319034681981,3.5823190346819813,FALSE,FALSE
comm_2346,9.627243722302923,3.0504614665246166,11,5,7.2079158244962755,7.207915824496276,FALSE,FALSE
comm_2347,11.304547646690164,3.0504614665246166,12,5,3.518206764686296,3.518206764686296,FALSE,FALSE
comm_2348,9.607653282206618,3.0504614665246166,9,2,7.777546009273163,7.777546009273161,FALSE,FALSE
comm_2349,9.995808439350732,3.0504614665246166,10,3,3.290612628591761,3.2906126285917616,FALSE,FALSE
comm_2350,9.695255639,3.0504614665246166,11,5,6.333893624614975,6.333893624614974,FALSE,FALSE
comm_2351,9.700220123652612,3.0504614665246166,9,3,1.891808111507166,1.891808111507166,FALSE,FALSE
comm_2352,10.62964705702257,3.0504614665246166,10,2,1.4358366175140915,1.4358366175140918,FALSE,FALSE
comm_2353,10.244301643861649,3.0504614665246166,12,3,1.5181429568807434,1.5181429568807436,FALSE,FALSE
comm_2354,10.832543509974489,3.0504614665246166,11,5,3.438289767389565,3.4382897673895645,FALSE,FALSE
comm_2355,9.906791492980233,3.0504614665246166,10,4,9.954817714995684,9.954817714995684,FALSE,FALSE
comm_2356,9.267528642797089,3.0504614665246166,12,5,5.154609967298371,5.154609967,FALSE,FALSE
comm_2357,9.131183229935669,3.0504614665246166,9,2,1.9326673167478263,1.932667316747826,FALSE,FALSE
comm_2358,11.216123424719363,3.0504614665246166,8,2,4.939089977966246,4.939089977966245,FALSE,FALSE
comm_2359,10.65938165167154,3.0504614665246166,12,8,6.211849690586183,6.211849690586185,FALSE,FALSE
comm_2360,10.020151938934418,3.0504614665246166,9,2,2.838068602406513,2.838068602406513,FALSE,FALSE
comm_2361,11.199994257307482,3.0504614665246166,9,5,4.527307567,4.527307567,FALSE,FALSE
comm_2362,10.091977855350883,3.0504614665246166,8,3,3.006738893845373,3.0067388938453736,FALSE,FALSE
comm_2363,10.599849047172317,3.0504614665246166,9,5,5.966773966429483,5.966773966429484,FALSE,FALSE
comm_2364,9.506593421690866,3.0504614665246166,10,5,6.6712469146260425,6.6712469146260425,FALSE,FALSE
comm_2365,9.228620440796544,3.0504614665246166,9,4,5.553058682632585,5.553058682632585,FALSE,FALSE
comm_2366,11.03144371573185,3.0504614665246166,10,5,4.978234621713965,4.978234621713966,FALSE,FALSE
comm_2367,10.661582690677893,3.0504614665246166,9,5,5.153282635705403,5.153282635705403,FALSE,FALSE
comm_2368,9.861459300466654,3.0504614665246166,9,5,5.2575118461402495,5.257511846,FALSE,FALSE
comm_2369,10.569905124230877,3.0504614665246166,8,3,3.043777998871366,3.043777998871366,FALSE,FALSE
comm_2370,9.123079504924974,3.0504614665246166,12,3,3.5883968741315244,3.588396874131524,FALSE,FALSE
comm_2371,11.441647638673144,3.0504614665246166,12,5,2.1389671086530697,2.1389671086530697,FALSE,FALSE
comm_2372,10.928602373783788,3.0504614665246166,9,2,2.440966551787601,2.4409665517876005,FALSE,FALSE
comm_2373,9.339727247,3.0504614665246166,10,3,6.686008912970442,6.686008912970442,FALSE,FALSE
comm_2374,9.438565910418074,3.0504614665246166,10,5,5.271472721332611,5.271472721,FALSE,FALSE
comm_2375,9.057391924121315,3.0504614665246166,12,7,16.079794790797568,16.079794790797564,FALSE,FALSE
comm_2376,9.980627998985144,3.0504614665246166,12,3,0.9869170033576182,0.986917003,FALSE,FALSE
comm_2377,9.694707820209148,3.0504614665246166,12,6,7.482876660445915,7.482876660445917,FALSE,FALSE
comm_2378,9.360106493242396,3.0504614665246166,8,1,0.5881091401691989,0.5881091401691988,FALSE,FALSE
comm_2379,11.177132360989544,3.0504614665246166,10,4,5.703500499322358,5.703500499322358,FALSE,FALSE
comm_2380,10.234120530006413,3.0504614665246166,9,2,3.322764520396432,3.322764520396431,FALSE,FALSE
comm_2381,10.54044714511965,3.0504614665246166,8,0,0,0,FALSE,FALSE
comm_2382,10.811388059984465,3.0504614665246166,12,3,1.2991929513918332,1.299192951391833,FALSE,FALSE
comm_2383,9.386769093060725,3.0504614665246166,12,4,4.693802127698002,4.693802127698003,FALSE,FALSE
comm_2384,10.838979138729508,3.0504614665246166,10,6,11.235714790270546,11.235714790270546,FALSE,FALSE
comm_2385,9.080427993763395,3.0504614665246166,11,5,10.168596692762767,10.168596692762767,FALSE,FALSE
comm_2386,9.869470422,3.0504614665246166,11,5,5.065550648545991,5.065550648545992,FALSE,FALSE
comm_2387,12.13613455165838,3.0504614665246166,10,2,2.6160161101134576,2.616016110113458,FALSE,FALSE
comm_2388,11.59693614,3.0504614665246166,9,3,1.4111956940023815,1.4111956940023818,FALSE,FALSE
comm_2389,10.435582408043842,3.0504614665246166,9,4,2.819524058,2.8195240583792907,FALSE,FALSE
comm_2390,9.614422286697527,3.0504614665246166,9,6,7.756976081702955,7.756976081702955,FALSE,FALSE
comm_2391,8.863993797440294,3.0504614665246166,8,5,8.412468936661195,8.412468936661194,FALSE,FALSE
comm_2392,12.887833200094644,3.0504614665246166,9,6,3.556067019669309,3.5560670196693094,FALSE,FALSE
comm_2393,10.581805606714438,3.0504614665246166,10,4,3.4492215860294837,3.449221586029484,FALSE,FALSE
comm_2394,10.109232656340096,3.0504614665246166,8,2,2.463190273250899,2.4631902732508992,FALSE,FALSE
comm_2395,9.537695213041449,3.0504614665246166,10,4,4.929528262,4.929528262023381,FALSE,FALSE
comm_2396,10.997910145176926,3.0504614665246166,9,4,2.4385780820541516,2.438578082054152,FALSE,FALSE
comm_2397,8.807681742009628,3.0504614665246166,11,8,11.46716394132794,11.46716394132794,FALSE,FALSE
comm_2398,9.355934328254095,3.0504614665246166,8,4,3.9824582007409126,3.982458200740912,FALSE,FALSE
comm_2399,9.674652004,3.0504614665246166,10,3,2.878794896779941,2.878794896779941,FALSE,FALSE
comm_2400,9.224054249767816,3.0504614665246166,12,4,6.638597517451938,6.638597517451938,FALSE,FALSE
comm_2401,9.728570216,3.0504614665246166,9,5,8.181840365953425,8.181840365953423,FALSE,FALSE
comm_2402,9.920128387129871,3.0504614665246166,12,5,5.394300585036467,5.394300585036467,FALSE,FALSE
comm_2403,10.021640417130014,3.0504614665246166,11,6,8.247645761,8.247645760800742,FALSE,FALSE
comm_2404,11.234435361526671,3.0504614665246166,9,3,5.4751696887145815,5.4751696887145815,FALSE,FALSE
comm_2405,11.57531536302188,3.0504614665246166,8,1,1.4336884573930555,1.433688457393056,FALSE,FALSE
comm_2406,9.688287478498005,3.0504614665246166,11,3,1.8240021282122525,1.8240021282122525,FALSE,FALSE
comm_2407,10.660005917598136,3.0504614665246166,11,5,2.337795392777563,2.337795392777563,FALSE,FALSE
comm_2408,9.301018569500012,3.0504614665246166,9,3,1.119511586415881,1.119511586415881,FALSE,FALSE
comm_2409,9.755892638275192,3.0504614665246166,11,4,5.558873777252256,5.558873777252255,FALSE,FALSE
comm_2410,11.825955799847664,3.0504614665246166,8,3,1.944288047714866,1.944288047714866,FALSE,FALSE
comm_2411,9.480009251,3.0504614665246166,10,3,1.948755891907456,1.9487558919074564,FALSE,FALSE
comm_2412,9.644461528198546,3.0504614665246166,12,3,2.321617462169402,2.321617462169402,FALSE,FALSE
comm_2413,10.02378351215368,3.0504614665246166,9,3,4.054296411073279,4.054296411,FALSE,FALSE
comm_2414,9.366369417493232,3.0504614665246166,12,5,2.875212944256443,2.8752129442564436,FALSE,FALSE
